962,"Hallucinant de sortir de telles énormités alors qu'il a été patron du RAID et qu'il doit savoir par coeur ce dont sont capables les islamistes... Ce député LREM démontre la soumission totale du clan macroniste face au péril islamiste.
Dégagez-moi ces incapables! https://t.co/04a3pvnjAL"
963,La bourgeoise Apolline de Malherbe : « En quoi c’est un problème que les Français deviennent minoritaires chez eux ? » https://t.co/S7LaiZQnHR via @suavelos_fr
964,"Après avoir quémandé un travail pour sa carte de séjour,  fait des blagues sur l’attentat contre Charlie Hebdo, désormais Yasmina Bennani  diffuse les clips du Qatar en France comme journaliste à AJ+ https://t.co/jH2fSdgttX via @f_desouche"
965,"#ParisAttack 
Non seulement ce genre de racaille islamiste tue nos concitoyens, mais en plus il faut dépenser de l'argent public pour leur porter secours.
Crève charogne... https://t.co/QBZZYEZRSx"
966,Comment obtenir l'#asile en France? A coup d'histoires bidons racontées sur le conseil des associations immigrationnistes : le témoignage d'un ancien préfet ayant ensuite siéger 10 ans à la #CNDA. Effrayant. https://t.co/66JGQNVwM7
967,"On y va les gars, un témoin a entendu parler latin dans une église #Fauvergue #LREM #Monsigny https://t.co/TpKlEoVuUQ"
968,https://t.co/OBei5sZHA5
969,Photo prise hier à Gibraltar en Espagne...juste pour qu'on sache comment ils se gavent ces gros porcs de notre gouvernement... https://t.co/8Tf0Y5ArLy
970,"#Chartres (28) : elle épouse un migrant clandestin, un mois après le #mariage il la tabasse déjà https://t.co/Whl1S11HQF https://t.co/Nzum0QeZH6"
971,"Quand le commandant actuel du GIGN éparpille façon puzzle l’ancien patron du RAID et actuel député macroniste...
Savoureux. https://t.co/xzM9fghZK6"
972,@DANNYLYNDON Juste.... combien sont vraiment les détracteurs?? Aussi nombreux je gage que ceux contre les grid girls ou les hôtesses de podium!! Donc très peu nombreux mais très bruyants. La rançon de l’extrémisme pseudo féministe actuel. Et je suis une femme
973,"🔴 En 1 an de pouvoir #Macron c'est : 1 an de mépris, d'insultes et d'arrogance. https://t.co/E3yNuqgabk"
974,"#Autriche : Le chancelier #Kurz déclare que les migrants coûtent trop cher au système social
Les migrants sont une charge ds tous les pays d'Europe, pas une richesse
Ils entraînent l'augmentation des impôts au dépend de la population locale qui travaille!
https://t.co/L0CgMqp9Qw"
975,"En 2013, Yasmina pleurait pour sa carte de séjour, en janvier 2015 elle faisait un peu d’apologie du terrorisme à l’occasion de l’attentat contre Charlie Hebdo, en 2018 elle distille les clips islamistes du Qatar en France comme journaliste à @ajplusfrancais , beau parcours ! https://t.co/MmXHCuaiKr"
976,"Pour faire des français il suffit de donner la nationalité à tout le monde. Aussitôt l'immigré disparaît et le con dit à la télé: ""Mohammed a des papiers français, c'est donc un français et l'immigration n'a rien à voir. C'est écrit dans les statistiques"" #françaisdepapier https://t.co/iBzy5zXQn6"
977,passion close up https://t.co/RHtmJtGErb
978,Douglas il a enrhumé Bellerin https://t.co/RxfG63Jh4u
979,don't say anything just retweet https://t.co/132OZJucso
980,Le bronzage ça rajoute environ 80% de beauté
981,https://t.co/0QpUuJ22Rh
982,"ALORS LA😭 mon cousin qui se marie dans 2mois mappelle y mdit ""le maire va dire ma date de naissance?"" j'ai dit bah Ouais pq il m'a dit ""ma meuf croit que j'ai 22 ans"" il a 19 ans 😭😭😭😭😭😭😭😭😭😭😭😭😭😭"
983,Désolé de vouloir une meuf que pour moi https://t.co/slUj8Kxd35
984,Quand t’es amoureux de ta pote et qu’elle arrête pas de te parler de son crush https://t.co/gzubLlb6mL
985,https://t.co/IT8YOnVtOt
986,"""Le restaurant ferme à 22h""

-les arabes à 21h57 https://t.co/hGb7QmJnwG"
987,quando vc entra no instagram https://t.co/tSi4mDLwL8
988,i've watched this at least 200 times now https://t.co/g5NcVrk942
989,"KEUSMOOOOOOOOO 😂

📸 larolagosta (IG)
@keusmo @NikeFrance @adidasFR https://t.co/89p0DXZAQL"
990,Golden Boot? Come here to daddy 😂 https://t.co/GasYbIerEm
991,Home Alone (1990) https://t.co/95eI8k2A00
992,55' But de Bardhi pour Levante (5-1) #LevanteBarça
993,J suis le plus joyeux de tous les mammifères 😁 https://t.co/L22BgM8RUM
994,@suicideLEOPARD @SuicideChrist Élysée Montmartre 💊 https://t.co/9rCzfyvVSb
995,https://t.co/X85bMYTmcB
996,"Amazing @MoSalah! 

A new record for #PL goals in a 38-match season https://t.co/VeMk03Lumg"
997,"-T’es bizarre t’a bu ????

Moi:  https://t.co/2FCZLUHr0C"
998,C'est nul mais je rigole depuis 10 minutes 😭 https://t.co/Js7fycOaI2
999,"-lait nazi son dés violeur méfi toi de hugo bossse
- dauphin https://t.co/GzAScrMKCl"
1000,"Bonjour @TeamYouTube,
Serait-il possible de nous remettre un nouveau trophée YouTube pour nos 1 millions d'abonnés ? Car l'ancien a été volé le soir de notre show. 
Voilà la vidéo qui résume le vol https://t.co/gt8LTIPD0d
S'il vous plaît ❤️ https://t.co/WdNuJThKpR"
1001,who else can relate https://t.co/1RRq3VBiVL https://t.co/APg0vH1hCp
1002,Happy Mother's Day https://t.co/sIwW3fhZXs
1003,https://t.co/HMmOH3LFvf
1004,me irl https://t.co/IsdEtEHeCs https://t.co/lBc2wCrSxR
1005,strong https://t.co/4ptYVtgbXm
1006,https://t.co/35FfxRclRe
1007,"Fan art for DARLING in the FRANXX.This animation is awesome. I really like ZERO TWO！
Patreon：https://t.co/4ILtbbIh7c 
Gumroad：https://t.co/VezWwoCAXm https://t.co/Af77QBSW9a"
1008,me irl https://t.co/7tKqrMB8go https://t.co/VMn9RZEgDE
1009,https://t.co/dtp77KKY7S
1010,Fuite du trailer de Rage 2 https://t.co/9UoXadCYF1 https://t.co/BZ90K06aMX
1011,"🌟 Le grand concours du grand pont ! 🌟

👊 RT + Follow pour gagner UNE SWITCH

Tirage au sort le 14 mai prochain à 14h ! Bonne chance à tous.

(règlement : https://t.co/nBjM6rGsm1 ) https://t.co/i4xeeSh9Lu"
1012,Couteau ? Coups de feu ? https://t.co/rANcprcGHn
1013,on the real though https://t.co/N9s5Yzw82M
1014,me irl https://t.co/wRZFz3zvKk https://t.co/lWEo0YDd7R
1015,me🛑irl https://t.co/VITmRuDVUr https://t.co/k85xQx1Ecz
1016,Shaved Mario https://t.co/JyfAHLC5oZ
1017,https://t.co/LhYyE8JZNs
1018,"Raciste et islamophobe, les mots magiques sont lancés! 🙄😤
Dites, on a le droit de penser aussi qu'une syndicaliste étudiante qui s'affiche avec des signes religieux ostentatoires c'est choquant car aucune religion ne prône l'#égalitéFH 
Quel recul de la part de l'#UNEF https://t.co/JCv2k1Uyl0"
1019,"#Rediff  Emprisonner les fichés ""S"" : François Molins recadre sévèrement les candidats de droite https://t.co/wEAp8wITHo https://t.co/bC5BiYKB5S"
1020,"Attaque au couteau, à l'instant la présentatrice de BFM ""Le tueur n'avait pas le visage du mal""......Parce qu'il n'est  pas Arabe?😒🤔"
1021,@GentilMatou @MARCLANDES40 @LEPolitique @LeaSalame @EmmanuelMacron @CCastaner @MLP_officiel @JLMelenchon @laurentwauquiez @faureolivier Mélenchon qui déteste le foot et qui soutient les marseillais ..contradictions en permanence l'insoumis .. https://t.co/4ljXWQubHG
1022,19e jour de #greve à la #SNCF. Sans commentaire https://t.co/FjCRHhLwUD
1023,Ces gens ont du sang sur les mains. Ils le savent. Ils le revendiqueraient presque... https://t.co/h9ciSGpdzJ
1024,"27.5% mobilisés pour 1 journée prévue par @cgtcheminots @SudRailCentraux comme LA journée de mobilisation générale...c'est très peu...bien en dessous des 1ieres grèves perlées...
Ils le savaient,s'en doutaient...Alors ils passent à la casse au moins ça f'ra des images pour #BFMV https://t.co/ToJOVpteAd"
1025,"Bon ben déjà 25 MORTS(!!!) ""grâce"" à l'Ambassade US à #Jérusalem ! 

Bravo @realDonaldTrump ! 😱 https://t.co/T1xtLF4b7F"
1026,"@laffont9 @Muriellecast @franceinfo Les ""vrais"" députés travaillent, EUX.
Ils n'ont pas le temps de se balader dans toutes les réunions syndicales."
1027,Bloquer des examens comme lutte contre le gouvernement c'est tout simplement révoltant ..les étudiants ont travaillé toute l'année pour réussir l'accès à d'autres années d'études ou un emploi  il ne faut pas l'oublier .. https://t.co/xzj0Ir4uL6
1028,"Aperçu des ""tags"" trouvés à #Rennes2 suite à l'évacuation de cette nuit (dans le calme selon les autorités mais après des violences atroces dignes de la #CoreeDuNord selon #Leila et @T_Bouhafs (lol).
Petit rappel: Ce sont les mêmes ""keufs"" qui ont abattu le terroriste à #Opera https://t.co/S95cTHHzIm"
1029,🔴 Le bilan humain est désormais d'une quarantaine de morts dans les heurts dans la bande de #Gaza. Plus de 90 Palestiniens sont morts et 2000 blessés depuis le début d'un mouvement de protestation massif le 30 mars. ➡https://t.co/szlv5RYRap https://t.co/cvKLAn6uDe
1030,"Le train de vie, au moins celui-ci ils ne cherchent pas à le bloquer !! 
Monsieur #Martinez un mot ? .... non rien ça roule comme sur des rails 

 https://t.co/7xOVwn9AD9"
1031,"@AQuatennens Salut AQ
Je vais vous traduire pour que tout le monde comprenne bien.
Les grévistes sont minoritaires à la SNCF, les français sont pour cette réforme, mais vous préférez tenter leur imposer par la rue ce qu'ils vous refusent dans les urnes.
Factieux donc.
https://t.co/rDaavG4Q90"
1032,Pour encourager le boycott des examens Besancenot fait miroiter 1968 et le record d’admissions au bac. Le reveil risque d’être dur pour les crédules
1033,"#PoseTaRéformeDuServicePublic
Ouvrons le réseau ferroviaire à la concurrence tt de suite &amp; laissons la #CGT &amp; ses fumistes fer grève,on aura ts les trains du monde!
#JeneSoutienspasLaGreveDesCheminots ces activistes subordonnés à Poutine!
#Retraite à 62,5ans comme tout le monde!"
1034,"C plein de terroriste grace a l'onu qui nous a dit detre moin raciste par des pays qui son musulment ayoye ,l'onu devrais disparaitre c des fou ces pros migrant qui massacre des innocent . https://t.co/198BxESQ1o"
1035,Je veux de l'amour et non du LOVE #Artis2018 gala francophone pour récompenser des artistes francophones #TVA
1036,"So sad to see the Terror Attack in Paris. At some point countries will have to open their eyes &amp; see what is really going on. This kind of sickness &amp; hatred is not compatible with a loving, peaceful, &amp; successful country! Changes to our thought process on terror must be made."
1037,"Les promesses de QS, moi, j'accorde plus d'importance à ce que je lis sur les petits papiers dans les biscuits chinois, au moins les prédictions des biscuits ont une chance de se réaliser. :) #GND #ManonMasse #QS
https://t.co/pARp1fwWtp"
1038,🛑 antifa au QC De + en + violents et criminels Ils font la loi sans jamais se faire arrêter P.S Je ne suis ds aucun de ces groupes Mais la violence ds antifa #vandalisme sur ds commerces #cocktailmolotov autos #agressionArmée sur ds citoyens Ca devient tres inquiétant #fucktoute https://t.co/XzOtjpYC7d
1039,"Les étudiants ont élu une femme voilée délibérément islamiste pr les représenter. 
Quel message envoient-ils à la France? 
Se rendent-ils compte qu'ils scient la branche surlaquelle ils sont assis? 
La France de demain m'effraie de plus en plus.  #UNEF #Sorbonne"
1040,"Les visages tendres de la barbarie.
Cette famille s’est fait exploser dans des églises à #Surabaya en #Indonésie.
Les adultes ont massacré des chrétiens en se suicidant au nom de l’islam.
Les enfants ont massacré des chrétiens « en se faisant suicider » au nom de l’islam. https://t.co/MgdcPQ3Oyz"
1041,"@Proud_CA ""Les frais encourus par les migrants illégaux au Québec (...) se sont élevés à 146 M$, une facture que le fédéral refuse de payer. (...), sur ces 146 M$, 70 M$ ont été consacrés à l'aide sociale, à l'aide en vertu du régime d'assurance parentale et au service d’aide à l’emploi."""
1042,"Une valeur ajoutée économique les migrants ?
Non, une dépense sans fin payée avec vos impots. Tout simplement. 
Donc proche de 100 M$ de moins pour l’éducation, la santé et les routes. 
Octobre 2018, ça presse. 
 https://t.co/jC1ozDKtI6"
1043,"@pactopac1 @MrJumper02 Ce voile, et autres déguisements du même genre, ne concerne que les femmes alors que c'est la même religion pour les 2 sexe. Il s'agit donc bien de soumission, pas de religion, comme la ceinture de chasteté qui date, d'ailleurs, de la même époque...."
1044,Plateau: Elle perd 20 000 $ dû au futur règlement sur les stationnements | JDM https://t.co/Ex4S7dmv8d
1045,Les architectes retournent au bois https://t.co/J2bnxghOm9
1046,"Paris : pris d'une “crise de folie”, le migrant soudanais agresse trois personnes à coups de barre de fer, un blessé en état d'urgence absolue &gt;&gt; https://t.co/dIumtDHhjG https://t.co/tt6arKaL8C"
1047,"En reconnaissant la nation québécoise, je veux voir le Québec s’épanouir. Je veux collaborer et non confronter.

Je veux faire équipe avec les Québécoises et Québécois pour nous assurer un avenir prospère. https://t.co/YpafPbA8NV"
1048,"Ce n'est pas de l'islamophobie, c'est une lutte contre l'islamisme, cette secte a infiltrée l'ensemble des corps de métier. Si on ne fait rien, on sera gangrené par l'islamisme et il sera difficile d'être libre : https://t.co/mIbXNvqSf4 #UNEF"
1049,@RespublicaQc's account has been withheld in France in response to a legal demand. Learn more.
1050,NHU :  La Bretagne réunifiée est une nécessité absolue – Part 1/2 https://t.co/f0sXUChGKq https://t.co/6kv5x4AJDk
1051,Un rapport d'Oxfam étale l'indécente accaparation des richesses par le CAC40 https://t.co/HVM1tp5nBd https://t.co/jcVJzaTEsS
1052,@lemondefr  https://t.co/NBUAFJrYtt
1053,"@lemondefr cadeau #Pougetoux, avant qu'elle force les autres a en mettre! https://t.co/b5e5FCTBo3"
1054,@lemondefr mème dans mes pires cauchemars je n'aurais pas imaginé cela une étudiante qui fait reculer la condition féminine de 1000 ans!le contraire absolu de mai 68
1055,@lemondefr Disons que son voile est très voyant. Un foulard couvrant aurait moins fait polémique. Mais ça reste pénible ces gens qui croient que la religion est plus importante que tout. Une fois pour toutes on se fout de savoir qui ils prient.
1056,"@lemondefr @lemonde_pol L'islamophobie n'est pas la haine de l'islam, mais la peur que son idéologie détruise la république ."
1057,"37 morts en quelques heures à #Gaza, un dirigeant international quel qu’il soit a prévu de réagir à un moment ? Allô ? Il y a quelqu’un ?"
1058,"C’est un carnage en ce moment à #Gaza : plus de 37 Palestiniens tués dont des enfants et plus de 1000 blessés, en 1H. Ils sont victimes du terrorisme judaïste 🇮🇱. Le message est clair «On vole et on colonise vos terres et on vous massacre, l’occident nous soutient» #Jérusalem https://t.co/eOO10UQMAl"
1059,wallah c incroyable https://t.co/F8iilzzPab
1060,Eh les arabes c’est grave ils ont des oncles qui sont plus petit qu’eux genre en mode t’a 17 ans ton oncle il a 13 ans
1061,"Ici c'est paris .
Merci l'accueil était à la hauteur et j'ai garder un très bon souvenir. https://t.co/sSEACfeGTJ"
1062,Ce qu’il se passe lorsque nous jeûnons : https://t.co/7DCRHFcAap
1063,"pour la maraude, ceux qui veulent ns aidez et donner de l’argent je serai a chatelet a 18h In Sha Allah, si vs voulez meme donner 5e c’est deja pas mal dites moi :)"
1064,figues aussi https://t.co/OA0dwdEh7R
1065,"Vos gars peuvent même plus avoir un moment de faiblesse devant vous, vu que vous êtes des connasses et que vous vous empressez de tout raconter à vos copines  et de vous moquez."
1066,"Aujourd'hui est un jour sombre pour les Palestiniens et pour le monde.

 #Jérusalem est et sera toujours la capitale de la Palestine."
1067,"Elle s’est jetée de sa propre volonté dans une relation qui lui est illicite 
Voila ce qu’elle a fait https://t.co/xwOjGctQvv"
1068,Il fut une époque où la presse s' intéressait aux vrais problèmes ! Mon chat était mort https://t.co/WpydKIi7eW
1069,"Je ne sais pas qui sont les pires.
Les #USA , #Israel ou ces gouvernants arabes."
1070,"Alors qu'à Gaza, on compte près de 50 tués parmi les manifestants, au même moment à Jérusalem les Trump déclarent : "" L'ouverture officielle de l'ambassade Américaine à Jérusalem, capitale d'Israël"", s'en suivra d'un concert et petits fours. https://t.co/Nnc0HJ0nUV"
1071,"25 morts ! Les snipers israéliens tirent sur des hommes comme on tire sur du bétail, dans l’impunité la plus totale et le monde ferme les yeux...

Se taire, c’est être complice donc parlez-en, dénoncez et partager ce massacre ! #Gaza https://t.co/9GZr7RaraF"
1072,"Israël a UNE SEULE stratégie : faire exactement ce qu'IL veut en colonisant, détruisant et tuant tous ceux qui s'y opposent. Puis en laissant la communauté internationale s'indigner hypocritement, en attendant de passer à autre chose. C'est la ""politique du fait accompli""."
1073,Deja 37 Palestiniens tués... et il n'est pas encore 16 heures. La journée la plus sanglante depuis la guerre de 2014.
1074,https://t.co/g9oUZ9VeAf
1075,"Terrorisme 
Et dans les hauts parleurs, encore et encore, ce sont les semeurs de haine qui se plaignent de voir que leurs graines ont si bien poussé ! :-)
#indécence"
1076,"La Suisse, Monaco et le Luxembourg s'en sortent bien mieux que nous, mon bon Jacques. Small is beautiful. https://t.co/aVd2LVahu2"
1077,En tant que prof de maths je peux meme dire que certais utilisent des chiffres arabes :O https://t.co/Nxcuu6iQSX
1078,🔴[ALERTE] #MarcheduGrandRetour &amp; #GazaSousBlocusInhumain - Des milliers de Palestiniens de la bande de Gaza se dirigent actuellement vers la frontière avec Israël. https://t.co/izdtEeTDiB
1079,Que Dieu lui accorde le FIRDAWSS https://t.co/ov23nyZpvL
1080,https://t.co/yqy9cVBLea
1081,"Honte au député @Meyer_Habib qui instrumentalise l'horrible attentat du 12 mai pour salir l'#intifada et jeter la confusion avec les terroristes.
Cet agent d'influence de l'extrême droite israélienne et de #Netanyahou est un fauteur de guerre. Démission !

https://t.co/wa0lyGk7LD"
1082,"Cette période de l’année où les grosses enseignes aimeront les musulmans pour ce qu’ils ont et non pas pour ce qu’ils sont réellement.
#Ramadan"
1083,https://t.co/VOuMZdA709
1084,"Autre petite action mais grand coup de pouce : ajouter le hashtag #consultationdesmusulmans dans votre bio Twitter 
https://t.co/fX6vpaJ7fb"
1085,"Quand on a commencé à liberer les esclaves americains, on leur a donné un pays d'Afrique qui s'appelle le Liberia.. Et vous savez ce qu'ils ont fait ? Du racisme.

Les locaux étaient considérés par les noirs américains comme des sous-hommes et n'avaient pas le droit de vote."
1086,"Je déteste le terme “ islam modéré”. Ça sous-entend que l’Islam est agressif de nature. Et si vous pensez ça, vous êtes islamophobe. Vous pouvez vous jouer de la clarinette devant votre miroir pour vous rassurer mais vous restez une merde."
1087,"🎨色/iro : couleur

❤️赤/aka : rouge
🧡オレンジ/orenji : orange
💛黄色/kiiro : jaune
💚緑/midori : vert
💙青/ao : bleu
💜紫/murasaki : violet
🖤黒/ kuro : noir
💖ピンク/pinku : rose
⚪️白/ shiro : blanc"
1088,Comment sa doit être bien de connaître son cours par coeur ta aucun stress rien t heureux
1089,This nigga disrespectful as fuck https://t.co/ozrgb3Awbv
1090,❤❤❤ Worth your Retweet. https://t.co/dsm8bkRVdv
1091,"Netta Barzilai qui a été en 2014 dans marine israélienne qui a bombardé des enfants palestiniens sur une plage. Elle gagne l’#Eurovision 

Mennel qui reprend la chanson hallelujah de Léonard Cohen harcelée par la fachosphère  parce que voilée obligée de quitter The voice. https://t.co/wt04BDBhEP"
1092,"If you can’t tell which family member is coming up the stairs by the speed and weight of their footsteps, are you even family? https://t.co/C8L6bdlLWp"
1093,"Everyone yelling at her because the Boutique made everyone leave so she could shop alone 🤔

Y’all know that this happens with every celebrity right? but y’all wanna wild out because it’s Cardi B of course, what else is new https://t.co/BVnufIHL5j"
1094,Niggas smoking groot https://t.co/ziWfPNX928
1095,"Si ta copine dort chez toi, ça veut pas dire qu’elle veut forcément faire des choses sexuelles, si t’es pas capable de respecter ça c’est très grave"
1096,"Lim Pump il a 17 ans il lance des billets sur des meuf en string, pdt que ses pote révisent l'oral de français"
1097,Même SCH quitte le Skinny FC.. Faut rester fort et se serrer les coudes l'équipe https://t.co/M4SlpsKgWc
1098,"jeune demoiselle recherche un mec mortel, si t’as les critères laisse moi ton email
Diams nous avait prévenu mais on ne l’a pas compris https://t.co/VWaYVuD82S"
1099,❤️ https://t.co/xOSoyiGvso
1100,he offered me the world and i said uhhhhh i asked for a vodka soda
1101,"Les gros ils aiment trop tout remettre la faute sur leur génétique, le mec il mange un tacos XXL supplément boursin œufs chaise bacon mais c la faute de son grand-père..."
1102,"No, women are tired and overworked only because men can't be bothered/don't think it's their duty to help out with basic chores like cleaning/cooking. Stop romanticizing their struggle which btw is completely avoidable if men just stopped being lazy assholes! https://t.co/z5V6HxihlW"
1103,"Y’a des filles quand elles se font suivre elles vont voir des gars pour demander de l’aide mais le gars il fait comme si elle existait pas, bande de fou, moi une fille vient me voir parceque un gars chelou la suit mais je l’accompagne jusqu’à devant chez elle"
1104,"Autant on se demande des trucs improbables mais là, je suis une pharmacie moi ? https://t.co/2ZG3br8WSJ"
1105,Happy Mother’s Day to all the incredible moms out there! https://t.co/6aVjZbQW39
1106,le pire c’est que c’est une femme qui tient des propos comme ça https://t.co/2ZMMYrMqBQ
1107,https://t.co/5bEilONZzF
1108,This lady is pregnant. Y’all lame af for this. https://t.co/NfAco2lSJS
1109,tout est prétexte pour attaquer les musulmans https://t.co/njdclk5Cwi
1110,Mdrr mais c’est des ouf il a cru le saucisson c’était comme l’ail et les vampires genre on le voit on meurt tout😂😂 Ei azi achète ton saucisson et étouffe toi avec 🖕🏽🖕🏽 https://t.co/cZhVjNMVyt
1111,"@EffGray @DeyDeyLeCochon @jsuisonfire @LauraLRJS @mariniamm @chakeup mieux qu’un carton, qu’un évier, qu’un pot de fleur, qu’un panier à linge ou qu’un tiroir.... la boîte de céréales! https://t.co/o26ukIYq2i"
1112,Parle pas de diams sale pedophile https://t.co/b3d0iC7Itt
1113,@hayilaaz Merci lyly ❤️❤️
1114,"Salut Twitter 🙋🏼‍♀️
Je tiens un shop insta de bijoux , si vous pouviez RT pour que je puisse élagir mon commerce🙏🏼 (ps : -15% avec le code FETEDESMERES) @mayashopinsta sur IG https://t.co/ZzXjUAx51E"
1115,Les filles j’ai poster une recette de shampoing fait maison qui rends les cheveux touuut doux et brillant sur snap donc si ça vous intéresse hésitez pas à m’ajouter ❤️❤️❤️❤️❤️❤️ https://t.co/3beZH41nXN
1116,Tenez les amis c’est cadeau la recette de mon poulet curry coco (ajoutez moi sur snap je fais souvent des recettes hihi) https://t.co/OcoeiwQOup
1117,Trick question. I wouldn't be allowed in the party. https://t.co/JI07ZgKiZC
1118,Quand vous souhaitez obtenir quelque chose de quelqu'un imaginez que ce quelque chose est enfermé dans une boîte cadenassée et que la succession des mots que vous allez utilisez forment une clé
1119,"mdrrr c'est desormais ""NOTRE"" meuf https://t.co/OdVL5oCi6Q"
1120,Un raz-de-marée de yencli https://t.co/DycFT149Ri
1121,"“Hey Chadwick! Wakanda Forev-“

Chadwick: https://t.co/mEyDbyhcnV"
1122,LE BARCA PERD L’INVICIBILITE SUR LEUR DERNIER MATCH EN ENCAISSANT 5 BUTS AHAAHA https://t.co/9PdZLX6Jcd
1123,faudra pas mettre un « update : il a fracassé l’uterus de ma meilleure amie. » https://t.co/HXWeOC1ist
1124,"Je suis 100% camer et je peux affirmer sans gêne qu’il n’y a rien de bon chez nous , la nourriture ? Encore moins .. nos femmes ? Zéro https://t.co/E1v0LWRqwG"
1125,Salope .. c’est toi qui est salope !!!! Mddr alors grimace de la femme à la fin c’est une légende depuis quand tu fais des grimaces dans cette situation  😂😂😂 https://t.co/SbsfhgCuJ9
1126,I ACTUALLY HATE THE INTERNET LOOOOOOOOOL https://t.co/mTEBt5OCm2
1127,Le Pape va foutre quoi avec une Lambo ? https://t.co/ymcHGpbwdc
1128,"📌@Ibra_official : ""Ce pays ne mérite même pas le Paris Saint-Germain."" https://t.co/zaJKEpqOe8"
1129,"🇧🇷 Joyeux 2⃣4⃣e anniversaire @marquinhos_m5 ! 🎉

📺 @Dugout https://t.co/he86K0uhBZ"
1130,"Un jour le TweetGame aprendra la difference entre ""GloUp"" et ""Apprendre a se maquiller""...."
1131,⏯ Sarcelles ~ Alpha 5.20
1132,@_Shuuun952 @ay__tul Il on fait la meme pour basicfit cest enculer on va etre la ville avec le plus d’obèse de Ile de france si ça continue 😩😩
1133,Nique les greves SNCF franchement on a en marre de vos conneries la
1134,Je suis Z et j'ai aucune honte à dire que les Africains de l'ouest mangent largement mieux que nous. On a pleins d'autres qualités mais à ce niveau là on fait archi pas le poids je vais pas mentir.
1135,Un grand MERCI pour ces deux très belles soirées https://t.co/IVaKyWIKce
1136,Ptdr les gens qui pensent qu'il est sérieux vous êtes plus bête que lui https://t.co/HUZfvimVoj
1137,😭😭😭😭😭😭😭😭😭😭😭 jpp https://t.co/f1VC4nepTO
1138,😭😭😭 https://t.co/b2xG7EuCZj
1139,"Une fois ma mère elle m’a défoncé à 3 reprises dans la même journée pour un truc que j’avais même pas fais, 1 mois après elle a enfin vu que c’était pas moi elle s’est même pas excusée elle a dit « j’tai défoncé d’avance pour toutes les conneries que tu fais et que j’sais pas »😭 https://t.co/Lwrt6qe8oM"
1140,"Ptdrrrrr ma mère elle s’est JAMAIS excusé de quoi que ce soit, d’ailleurs pour elle elle est jamais en tort https://t.co/GjAJc1hOUF"
1141,"Israel's #Eurovision singer @NettaBarzilai was in the Israeli navy in 2014, the year it massacred children in Gaza https://t.co/Z18TQnFUyX https://t.co/sX0xTsLJnb"
1142,je veux lui bz sa grand mère à lui vdm Wallah i veut salir l’image des autres pour qu’on oublie la sienne par Allah t’es un violeur et un pédophile on l’oubliera pas https://t.co/9xizayMZVb
1143,"⚠️ Malgré la tentative de blocage de la Halle de la Trocardière de ce matin, les examens ont commencé. Les épreuves se tiendront toute la journée. Les étudiants sont invités à se présenter aux horaires prévus."
1144,Ce matin à la #Trocardiere : les CSI matraquent les étudiant.e.s à l'entrée de leurs partiels ! 2/3 des étudiant.e.s ont refusé de composer et une étudiante ayant reçu des coups de matraque sur la tête et la nuque serait actuellement hospitalisée. #Nantes https://t.co/OCTSraTOkt
1145,Imagine tu claques 300e dans du bois d’argent pour qu’on trouve ça dégelasse.. https://t.co/uHThhQ97O3
1146,Same https://t.co/sDSuOOCSGq
1147,W’Allah ça devient ahurissant https://t.co/zHMvcfv9lY
1148,La même je comprendrais jamais https://t.co/UxRtX2rFg9
1149,gngngn bande de collégiens https://t.co/4oCmDDz3gR
1150,"""Shut up your mouth . I'm not just older than you, I'm older than your State."" .. From Jerusalem yesterday https://t.co/maaT7d3KKl"
1151,@imsaidandwhat Mdrrrrrrrrr un vrai dz
1152,"@EditionsBIOS Ya ni beauté, ni grace ni europe"
1153,My 2 brain cells when they realized Ramadan is in 3 days https://t.co/76V6qmDmmx
1154,Avec la grève des trains on va tous finir comme ça https://t.co/5KwOCW1SFW
1155,"Mais jsuis juste choqué de comment Israel gouverne le monde, cet état pisse sur les lois internationales et tout le monde s’en fout"
1156,mdr le même tweet pr les meufs aurait fait polémique mais bref continuez https://t.co/t5nsmbi4EV
1157,Ajd ma prof d’svt ns a expliquer que le sida se transmettait également lors des fellations ptdr qd elle a dis ça j’ai vu le visage de plein dmeuf se décomposer jss en larm 😭
1158,Les gens qui mettent des points de suspension partout ils me font trop peur
1159,Comme quoi ça détend de tuer des enfants https://t.co/Xa96xi8vKQ
1160,"Men who feel the need to quiz women when we show any interest in something that they deem ""theirs"" are fucking annoying. Cut it the fuck out, suck a dick https://t.co/hwtYAdrPmd"
1161,"Un droit sur le corps de la femme musulmane. On la déshabille parce qu’on sait mieux qu’elle comment elle est « libre ».
La mission civilisatrice. https://t.co/dBBNAukgxj"
1162,Only a few more days until racism is over forever in Britain and we get a Nubian princess.
1163,Have they found any links yet between Meghan Markle &amp; Stormzy? Or her connections to UK Drill and the rise in Youth Violence?
1164,"C’est une belle journée pour rappeler que : 
┏┓ 
┃┃╱╲ in
┃╱╱╲╲ this
╱╱╭╮╲╲house
▔▏┗┛▕▔ 
╱▔▔▔▔▔▔▔▔▔▔╲ 
 we hate Emmanuel Macron
╱╱┏┳┓╭╮┏┳┓ ╲╲ 
▔▏┗┻┛┃┃┗┻┛▕▔"
1165,"RDV ce mercredi 16 mai pour le clip de : je pars mais je t'aime.
N'hésitez pas à partager le single à vos proches 💕
#Mennel #JPMJT https://t.co/IxAFZrzed5"
